judge,dataset,category,n,seed,cov_raw,width_raw,cov_adj,width_adj,pearson,cp_informativeness,rsg
Phi-4,Concept Caption,Knowledge/Web,398,3,0.9045226130653267,2.694184565663937,0.9949748743718593,3.6884422110552766,0.31580661625025575,0.32645385858401577,-0.01064724233376002
Phi-4,Concept Caption,Knowledge/Web,398,4,0.8241206030150754,2.1703163229640405,0.964824120603015,3.050251256281407,0.23609310647742068,0.45742091925898987,-0.22132781278156918
Phi-4,Concept Caption,Knowledge/Web,398,5,0.9346733668341709,2.847673972048352,0.9849246231155779,3.6532663316582914,0.2933756214962693,0.288081506987912,0.005294114508357262
Phi-4,Concept Caption,Knowledge/Web,398,6,0.9246231155778895,2.7533578698958583,0.9899497487437185,3.4623115577889445,0.3030061423466196,0.3116605325260354,-0.008654390179415827
Phi-4,Concept Caption,Knowledge/Web,398,7,0.914572864321608,2.5133221556792904,0.9899497487437185,3.562814070351759,0.34871445789933586,0.3716694610801774,-0.022955003180841538
Phi-4,Concept Caption,Knowledge/Web,398,8,0.8844221105527639,2.668023606041568,0.9849246231155779,3.542713567839196,0.2644437737185119,0.33299409848960804,-0.06855032477109613
Phi-4,Concept Caption,Knowledge/Web,398,9,0.8944723618090452,2.940451727440609,0.9949748743718593,3.678391959798995,0.24118904899417817,0.26488706813984775,-0.023698019145669574
Phi-4,Concept Caption,Knowledge/Web,398,10,0.8592964824120602,2.4946730316583836,0.9597989949748744,2.9145728643216082,0.33353651243284926,0.3763317420854041,-0.042795229652554834
Phi-4,ScienceQA,Vision-Heavy,396,1,0.8585858585858586,3.0238296943481524,0.9191919191919192,3.5303030303030303,0.31155300772516126,0.2440425764129619,0.06751043131219936
Phi-4,ScienceQA,Vision-Heavy,396,2,0.8636363636363636,3.1510378321011863,0.9545454545454546,3.6515151515151514,0.27232249282919024,0.21224054197470343,0.06008195085448681
Phi-4,ScienceQA,Vision-Heavy,396,3,0.8787878787878788,3.1123705584593493,0.9393939393939394,3.5656565656565657,0.311095602671454,0.22190736038516268,0.0891882422862913
Phi-4,ScienceQA,Vision-Heavy,396,4,0.8686868686868687,3.108133731466351,0.9545454545454546,3.5757575757575757,0.326925563283154,0.22296656713341223,0.10395899614974174
Phi-4,ScienceQA,Vision-Heavy,396,5,0.8737373737373737,3.223429425196214,0.9444444444444444,3.6616161616161618,0.3479913351397015,0.19414264370094647,0.15384869143875501
Phi-4,ScienceQA,Vision-Heavy,396,6,0.9090909090909091,3.2625268739883344,0.9696969696969697,3.6414141414141414,0.3699700661598539,0.1843682815029164,0.1856017846569375
Phi-4,ScienceQA,Vision-Heavy,396,7,0.9797979797979798,3.730112414167385,0.9949494949494949,3.8535353535353534,0.3484610208102705,0.06747189645815377,0.28098912435211676
Phi-4,ScienceQA,Vision-Heavy,396,8,0.898989898989899,3.5655135241421787,0.9646464646464646,3.8181818181818183,0.24437976520024338,0.10862161896445532,0.13575814623578805
Phi-4,ScienceQA,Vision-Heavy,396,9,0.9646464646464646,3.7246240967451922,0.9949494949494949,3.888888888888889,0.3314595728366413,0.06884397581370194,0.26261559702293935
Phi-4,ScienceQA,Vision-Heavy,396,10,0.9444444444444444,3.742703024185065,0.9949494949494949,3.9343434343434343,0.2487701445472852,0.0643242439537337,0.18444590059355148
Phi-4,VisitBench,General VQA,397,1,0.8140703517587939,2.5880909433316943,0.964824120603015,3.271356783919598,0.27879595275088015,0.3529772641670764,-0.07418131141619627
Phi-4,VisitBench,General VQA,397,2,0.8391959798994975,2.802993734877313,0.9698492462311558,3.3969849246231156,0.2955689871198138,0.29925156628067173,-0.0036825791608579572
Phi-4,VisitBench,General VQA,397,3,0.9246231155778895,3.3847073945567834,0.9949748743718593,3.778894472361809,0.3752626903704651,0.15382315136080416,0.22143953900966096
Phi-4,VisitBench,General VQA,397,4,0.8241206030150754,2.647092637105204,0.9698492462311558,3.321608040201005,0.3037835397607237,0.338226840723699,-0.03444330096297532
Phi-4,VisitBench,General VQA,397,5,0.8241206030150754,2.6123695373535156,0.9547738693467337,3.2663316582914574,0.32495206489945383,0.3469076156616211,-0.021955550762167264
Phi-4,VisitBench,General VQA,397,6,0.9447236180904522,3.4030168284123867,0.9798994974874372,3.7688442211055277,0.3223975920504305,0.14924579289690332,0.17315179915352719
Phi-4,VisitBench,General VQA,397,7,0.8793969849246231,2.989582753061649,0.9698492462311558,3.5175879396984926,0.3027600515041572,0.25260431173458775,0.05015573976956944
Phi-4,VisitBench,General VQA,397,8,0.8994974874371859,2.9074834746931066,0.9547738693467337,3.4673366834170856,0.24131870242322195,0.27312913132672334,-0.031810428903501387
Phi-4,VisitBench,General VQA,397,9,0.7688442211055276,2.4187343701645356,0.9547738693467337,3.1959798994974875,0.282238862175103,0.3953164074588661,-0.11307754528376307
Phi-4,VisitBench,General VQA,397,10,0.8341708542713567,2.8997851226797056,0.9798994974874372,3.557788944723618,0.30726943792091455,0.2750537193300736,0.032215718590840936
Phi-4,WIT,Knowledge/Web,399,1,0.905,2.3238130050897596,0.985,3.035,0.3283555814235039,0.4190467487275601,-0.09069116730405619
Phi-4,WIT,Knowledge/Web,399,2,0.88,2.611950560212135,0.98,3.335,0.44228832994485884,0.3470123599469662,0.09527596999789262
Phi-4,WIT,Knowledge/Web,399,3,0.955,2.888512450456619,1.0,3.63,0.4017877092227784,0.27787188738584523,0.12391582183693317
Phi-4,WIT,Knowledge/Web,399,4,0.91,2.5908852583169937,0.985,3.35,0.5346092456977171,0.3522786854207516,0.18233056027696548
Phi-4,WIT,Knowledge/Web,399,5,0.945,2.731971591114998,0.99,3.34,0.41734963739866876,0.3170071022212505,0.10034253517741826
Phi-4,WIT,Knowledge/Web,399,6,0.95,2.9622472113370897,1.0,3.615,0.3747274519672746,0.2594381971657276,0.115289254801547
Phi-4,WIT,Knowledge/Web,399,7,0.965,2.761598552465439,1.0,3.515,0.3779247858186218,0.30960036188364026,0.06832442393498156
Phi-4,WIT,Knowledge/Web,399,8,0.765,1.566748287677765,0.975,2.6,0.3634389090863906,0.6083129280805588,-0.24487401899416822
Phi-4,WIT,Knowledge/Web,399,9,0.975,2.898283714056015,1.0,3.675,0.3921659773157089,0.27542907148599627,0.11673690582971263
Phi-4,WIT,Knowledge/Web,399,10,0.91,2.672287949323654,0.98,3.14,0.3571150069095108,0.33192801266908645,0.025186994240424365
Phi-4,coco,General VQA,397,1,0.9246231155778895,2.825525694157011,0.9698492462311558,3.3618090452261304,0.2120903275174377,0.2936185764607473,-0.0815282489433096
Phi-4,coco,General VQA,397,2,0.8241206030150754,2.3632595317447604,0.9798994974874372,2.8844221105527637,0.25269354860347715,0.4091851170638099,-0.15649156846033274
Phi-4,coco,General VQA,397,3,0.9346733668341709,3.119453546988904,0.9949748743718593,3.613065326633166,0.19903292342803125,0.220136613252774,-0.021103689824742755
Phi-4,coco,General VQA,397,4,0.8140703517587939,2.3083243699529064,0.964824120603015,2.959798994974874,0.24801499122405554,0.4229189075117734,-0.17490391628771787
Phi-4,coco,General VQA,397,5,0.864321608040201,2.4145889084542818,0.9798994974874372,3.1155778894472363,0.050643998543094926,0.39635277288642956,-0.34570877434333463
Phi-4,coco,General VQA,397,6,0.9346733668341709,3.1047310278044273,0.9899497487437185,3.6381909547738696,0.20838702921749783,0.22381724304889317,-0.01543021383139534
Phi-4,coco,General VQA,397,7,0.914572864321608,2.9607726437362594,0.9899497487437185,3.336683417085427,0.39672328727747574,0.25980683906593516,0.1369164482115406
Phi-4,coco,General VQA,397,8,0.8944723618090452,2.3973718084881654,0.9748743718592965,3.0954773869346734,0.3547295828887063,0.40065704787795864,-0.04592746498925232
Phi-4,coco,General VQA,397,9,0.8542713567839196,2.3175309932411614,0.9547738693467337,2.909547738693467,0.17211627972776852,0.42061725168970965,-0.24850097196194113
Phi-4,coco,General VQA,397,10,0.949748743718593,3.0887148272452043,1.0,3.562814070351759,0.30575633073800335,0.22782129318869893,0.07793503754930442
Phi-4,diffusiondb,Aesthetics/AI,299,1,0.8666666666666667,3.0251280363400777,0.9933333333333333,3.72,0.274212082252262,0.2437179909149806,0.030494091337281426
Phi-4,diffusiondb,Aesthetics/AI,299,2,0.8866666666666667,2.8726170587539674,0.9933333333333333,3.8133333333333335,0.29329962267546766,0.28184573531150814,0.011453887363959525
Phi-4,diffusiondb,Aesthetics/AI,299,3,0.8,2.882621504465739,0.9533333333333334,3.6666666666666665,0.23743847558044903,0.2793446238835653,-0.04190614830311626
Phi-4,diffusiondb,Aesthetics/AI,299,4,0.8133333333333334,2.7149901405970254,0.96,3.6866666666666665,0.25541987494843504,0.32125246485074366,-0.06583258990230861
Phi-4,diffusiondb,Aesthetics/AI,299,5,0.96,3.848562581539154,0.9666666666666667,3.933333333333333,0.3320879061462065,0.037859354615211505,0.294228551530995
Phi-4,diffusiondb,Aesthetics/AI,299,6,0.7866666666666666,2.265814170837402,0.98,3.453333333333333,0.2042085724568003,0.43354645729064945,-0.22933788483384915
Phi-4,diffusiondb,Aesthetics/AI,299,7,0.92,3.468802576859792,1.0,3.973333333333333,0.27157495014168137,0.13279935578505198,0.1387755943566294
Phi-4,diffusiondb,Aesthetics/AI,299,8,0.9533333333333334,3.631766022046407,1.0,3.8933333333333335,0.2320598928293631,0.0920584944883982,0.1400013983409649
Phi-4,diffusiondb,Aesthetics/AI,299,9,0.7933333333333333,2.6765527534484863,0.98,3.52,0.21306938282456692,0.3308618116378784,-0.1177924288133115
Phi-4,diffusiondb,Aesthetics/AI,299,10,0.9733333333333334,3.5426941386858624,1.0,3.9266666666666667,0.23429193394762426,0.11432646532853441,0.11996546861908985
Phi-4,infographicsVQA,Vision-Heavy,398,1,0.8492462311557789,3.3629559518104823,0.964824120603015,3.71356783919598,0.14381727160523386,0.1592610120473794,-0.015443740442145554
Phi-4,infographicsVQA,Vision-Heavy,398,2,0.8341708542713567,3.395303712418331,0.9698492462311558,3.7185929648241207,0.16036775658201807,0.1511740718954172,0.009193684686600867
Phi-4,infographicsVQA,Vision-Heavy,398,3,0.7788944723618091,3.278364791942002,0.9346733668341709,3.6331658291457285,0.16774845473312255,0.1804088020144995,-0.012660347281376938
Phi-4,infographicsVQA,Vision-Heavy,398,4,0.8743718592964824,3.5960460619710797,0.9798994974874372,3.8944723618090453,0.1778527822184777,0.10098848450723008,0.07686429771124761
Phi-4,infographicsVQA,Vision-Heavy,398,5,0.9045226130653267,3.6815690347297707,0.9798994974874372,3.909547738693467,0.1672561533436711,0.07960774131755732,0.08764841202611379
Phi-4,infographicsVQA,Vision-Heavy,398,6,0.8442211055276382,3.5136377422054808,0.9698492462311558,3.8391959798994977,0.07122797996767775,0.12159056444862981,-0.05036258448095206
Phi-4,infographicsVQA,Vision-Heavy,398,7,0.914572864321608,3.858412355034795,0.9949748743718593,3.9748743718592965,0.20723068771260378,0.03539691124130129,0.1718337764713025
Phi-4,infographicsVQA,Vision-Heavy,398,8,0.7688442211055276,3.1748739828416452,0.9195979899497487,3.6231155778894473,0.20017599521734555,0.2062815042895887,-0.006105509072243137
Phi-4,infographicsVQA,Vision-Heavy,398,9,0.8844221105527639,3.5520047057214095,0.9798994974874372,3.85929648241206,0.194310225340138,0.11199882356964763,0.08231140177049037
Phi-4,infographicsVQA,Vision-Heavy,398,10,0.8341708542713567,3.329200670347741,0.9447236180904522,3.748743718592965,0.07028241847507416,0.16769983241306474,-0.09741741393799058
Phi-4,llava_bench,General VQA,396,1,0.8838383838383839,2.755637227284788,0.9797979797979798,3.54040404040404,0.12473984778963933,0.311090693178803,-0.1863508453891637
Phi-4,llava_bench,General VQA,396,2,0.898989898989899,3.1807772980795965,0.9848484848484849,3.792929292929293,0.11500573417551778,0.20480567548010087,-0.08979994130458309
Phi-4,llava_bench,General VQA,396,3,0.8535353535353535,2.837298272836088,0.9797979797979798,3.51010101010101,0.09143868174073475,0.290675431790978,-0.19923675005024324
Phi-4,llava_bench,General VQA,396,4,0.9292929292929293,3.3982843112463903,1.0,3.904040404040404,0.22309308621148058,0.15042892218840243,0.07266416402307815
Phi-4,llava_bench,General VQA,396,5,0.9141414141414141,3.1248883081204966,0.98989898989899,3.813131313131313,0.13005867728881412,0.21877792296987586,-0.08871924568106174
Phi-4,llava_bench,General VQA,396,6,0.8737373737373737,2.982022260174607,0.9696969696969697,3.590909090909091,0.24466279263262972,0.25449443495634827,-0.009831642323718554
Phi-4,llava_bench,General VQA,396,7,0.7777777777777778,2.617554733247468,0.9494949494949495,3.287878787878788,0.09863813227403419,0.34561131668813305,-0.24697318441409888
Phi-4,llava_bench,General VQA,396,8,0.7626262626262627,2.3689547777175903,0.9444444444444444,3.1464646464646466,0.15806337536854376,0.4077613055706024,-0.24969793020205866
Phi-4,llava_bench,General VQA,396,9,0.9393939393939394,3.5225318020040337,1.0,3.994949494949495,0.185380998292003,0.11936704949899157,0.06601394879301142
Phi-4,llava_bench,General VQA,396,10,0.8939393939393939,3.201746207295042,0.98989898989899,3.7676767676767677,0.18430106222708748,0.1995634481762395,-0.015262385949152024
Phi-4,mathvista,Vision-Heavy,790,1,0.9392405063291139,3.63428560118132,0.9974683544303797,3.8329113924050633,0.32303877162964045,0.09142859970466999,0.23161017192497046
Phi-4,mathvista,Vision-Heavy,790,2,0.8658227848101265,3.270916155923771,0.9696202531645569,3.640506329113924,0.3446597733837454,0.18227096101905726,0.16238881236468816
Phi-4,mathvista,Vision-Heavy,790,3,0.8810126582278481,3.172930096070978,0.9873417721518988,3.6455696202531644,0.36312874467013606,0.20676747598225553,0.15636126868788053
Phi-4,mathvista,Vision-Heavy,790,4,0.8835443037974684,3.44496123579484,0.9822784810126582,3.7949367088607593,0.31342763003108987,0.13875969105129005,0.17466793897979982
Phi-4,mathvista,Vision-Heavy,790,5,0.850632911392405,3.2303853086278407,0.9873417721518988,3.7189873417721517,0.34665796440865587,0.19240367284303983,0.15425429156561604
Phi-4,mathvista,Vision-Heavy,790,6,0.660759493670886,3.5575042661232286,0.9974683544303797,3.8430379746835444,0.30304460308068115,0.11062393346919286,0.1924206696114883
Phi-4,mathvista,Vision-Heavy,790,7,0.9443037974683545,3.7039426320715796,1.0,3.908860759493671,0.3582249678889382,0.0740143419821051,0.2842106259068331
Phi-4,mathvista,Vision-Heavy,790,8,0.9569620253164557,3.6535268717174287,0.9898734177215189,3.850632911392405,0.3411610098356189,0.08661828207064282,0.2545427277649761
Phi-4,mathvista,Vision-Heavy,790,9,0.9012658227848102,3.2780430135847647,0.9924050632911392,3.668354430379747,0.42452305873716956,0.18048924660380883,0.24403381213336073
Phi-4,mathvista,Vision-Heavy,790,10,0.9518987341772152,3.6818981783299507,0.9924050632911392,3.90126582278481,0.3483608617523477,0.07952545541751233,0.2688354063348354
Phi-4,mind2web,Knowledge/Web,398,1,0.9045226130653267,3.1129294807587438,0.949748743718593,3.6331658291457285,0.27846826643449035,0.22176762981031406,0.05670063662417629
Phi-4,mind2web,Knowledge/Web,398,2,0.8492462311557789,2.5891589818887377,0.9798994974874372,3.0954773869346734,0.2113726437221961,0.35271025452781557,-0.14133761080561946
Phi-4,mind2web,Knowledge/Web,398,3,0.9296482412060302,3.011559646932324,0.9849246231155779,3.5376884422110555,0.22268025272824704,0.24711008826691905,-0.024429835538672007
Phi-4,mind2web,Knowledge/Web,398,4,0.8442211055276382,2.525761358702003,0.9597989949748744,3.1055276381909547,0.2816403087917051,0.36855966032449927,-0.08691935153279418
Phi-4,mind2web,Knowledge/Web,398,5,0.9045226130653267,2.8796784272745026,0.9698492462311558,3.391959798994975,0.1801593954370091,0.28008039318137434,-0.09992099774436525
Phi-4,mind2web,Knowledge/Web,398,6,0.8693467336683417,2.487581332724298,0.964824120603015,3.201005025125628,0.2100501449981693,0.3781046668189255,-0.16805452182075623
Phi-4,mind2web,Knowledge/Web,398,7,0.9698492462311558,3.4712326089341436,0.9949748743718593,3.8944723618090453,0.1320402967284665,0.1321918477664641,-0.00015155103799757708
Phi-4,mind2web,Knowledge/Web,398,8,0.8592964824120602,2.5878676056262835,0.9949748743718593,3.1457286432160805,0.24662304198155066,0.35303309859342913,-0.10641005661187847
Phi-4,mind2web,Knowledge/Web,398,9,0.9447236180904522,2.9755128112869644,0.9798994974874372,3.5025125628140703,0.31743635037586165,0.2561217971782589,0.06131455319760276
Phi-4,mind2web,Knowledge/Web,398,10,0.9045226130653267,2.797226224712391,0.9798994974874372,3.271356783919598,0.23438508299728256,0.3006934438219022,-0.06630836082461966
Phi-4,mm-vet,General VQA,258,1,0.6356589147286822,1.0164210094037907,0.8294573643410853,1.813953488372093,0.2874402774552055,0.7458947476490523,-0.4584544701938468
Phi-4,mm-vet,General VQA,258,2,0.8682170542635659,2.5107717939125473,0.9224806201550387,2.937984496124031,0.3248555887187333,0.37230705152186316,-0.04745146280312984
Phi-4,mm-vet,General VQA,258,3,0.8604651162790697,1.9969344009724699,0.9069767441860465,2.62015503875969,0.2501467105921994,0.5007663997568825,-0.25061968916468313
Phi-4,mm-vet,General VQA,258,4,0.8837209302325582,2.5838510602019555,0.9302325581395349,2.9844961240310077,0.235985869884067,0.3540372349495111,-0.11805136506544411
Phi-4,mm-vet,General VQA,258,5,0.8604651162790697,2.3929907369983288,0.9302325581395349,2.9767441860465116,0.18966361049297872,0.4017523157504178,-0.2120887052574391
Phi-4,mm-vet,General VQA,258,6,0.8062015503875969,2.0065549510393956,0.8992248062015504,2.643410852713178,0.3192529187261688,0.4983612622401511,-0.1791083435139823
Phi-4,mm-vet,General VQA,258,7,0.8837209302325582,2.546697823576225,0.9534883720930233,3.0697674418604652,0.25609952812650694,0.36332554410594375,-0.10722601597943682
Phi-4,mm-vet,General VQA,258,8,0.875968992248062,2.2692050176073413,0.937984496124031,2.891472868217054,0.3824455711585485,0.4326987455981647,-0.05025317443961619
Phi-4,mm-vet,General VQA,258,9,0.8682170542635659,2.7136400817900665,0.9534883720930233,3.124031007751938,0.24080591353715636,0.32158997955248336,-0.080784066015327
Phi-4,mm-vet,General VQA,258,10,0.9612403100775194,3.79572056799896,0.9767441860465116,3.883720930232558,0.2984745230552222,0.05106985800025998,0.24740466505496223
Phi-4,textVQA,Vision-Heavy,399,1,0.75,2.443419713973999,0.9,3.04,0.19575063943584672,0.38914507150650024,-0.19339443207065352
Phi-4,textVQA,Vision-Heavy,399,2,0.89,3.0140626400709154,0.955,3.39,0.2379931187092253,0.24648433998227115,-0.008491221273045857
Phi-4,textVQA,Vision-Heavy,399,3,0.76,2.214969265460968,0.89,2.91,0.24265130598660098,0.44625768363475804,-0.20360637764815706
Phi-4,textVQA,Vision-Heavy,399,4,0.875,3.139135380983353,0.94,3.45,0.2055841432640252,0.21521615475416178,-0.009632011490136594
Phi-4,textVQA,Vision-Heavy,399,5,0.865,3.095374748110771,0.975,3.515,0.29393519533476825,0.2261563129723072,0.06777888236246105
Phi-4,textVQA,Vision-Heavy,399,6,0.935,3.54204299390316,0.985,3.82,0.21678647736771856,0.11448925152420997,0.10229722584350859
Phi-4,textVQA,Vision-Heavy,399,7,0.825,2.8010193902254104,0.93,3.335,0.2260035755088198,0.2997451524436474,-0.07374157693482761
Phi-4,textVQA,Vision-Heavy,399,8,0.85,3.354705476164818,0.95,3.655,0.2149023957857772,0.16132363095879554,0.05357876482698165
Phi-4,textVQA,Vision-Heavy,399,9,0.845,2.825327675938606,0.95,3.42,0.18646466261290845,0.29366808101534847,-0.10720341840244002
Phi-4,textVQA,Vision-Heavy,399,10,0.85,2.838631126880646,0.925,3.28,0.30002305651601063,0.2903422182798385,0.009680838236172107
Gemini,AesBench,Aesthetics/AI,392,1,0.9693877551020408,2.502490771668298,0.9948979591836735,3.163265306122449,0.3268204363156803,0.3743773070829255,-0.047556870767245185
Gemini,AesBench,Aesthetics/AI,392,2,0.8316326530612245,1.9134074315732839,0.9591836734693877,2.6530612244897958,0.2524315051823391,0.521648142106679,-0.2692166369243399
Gemini,AesBench,Aesthetics/AI,392,3,0.8622448979591837,2.078408495504029,0.9591836734693877,2.7806122448979593,0.22153530678294367,0.48039787612399276,-0.2588625693410491
Gemini,AesBench,Aesthetics/AI,392,4,0.8826530612244898,2.144465003694807,0.9846938775510204,2.704081632653061,0.2233637268584388,0.46388374907629826,-0.24052002221785945
Gemini,AesBench,Aesthetics/AI,392,5,0.9030612244897959,1.8901314771905238,0.9744897959183674,2.6377551020408165,0.2524083393012108,0.5274671307023691,-0.27505879140115824
Gemini,AesBench,Aesthetics/AI,392,6,0.8469387755102041,2.1986548487021,0.9897959183673469,2.9030612244897958,0.3061697134921814,0.450336287824475,-0.14416657433229357
Gemini,AesBench,Aesthetics/AI,392,7,0.9132653061224489,2.1598629963641263,0.9744897959183674,2.826530612244898,0.23294704224819363,0.46003425090896843,-0.2270872086607748
Gemini,AesBench,Aesthetics/AI,392,8,0.9387755102040817,2.585968999230132,0.9846938775510204,3.0816326530612246,0.2853203860786512,0.35350775019246705,-0.06818736411381587
Gemini,AesBench,Aesthetics/AI,392,9,0.8928571428571429,2.3092892997118892,0.9897959183673469,2.693877551020408,0.29586768156279847,0.4226776750720277,-0.12680999350922922
Gemini,AesBench,Aesthetics/AI,392,10,0.8979591836734694,2.1439170265684324,0.9795918367346939,2.7244897959183674,0.2662611813945805,0.4640207433578919,-0.1977595619633114
Gemini,ChartQA,Vision-Heavy,400,1,0.925,3.3243292844295502,0.97,3.67,0.4612477266642475,0.16891767889261244,0.29233004777163507
Gemini,ChartQA,Vision-Heavy,400,2,0.84,2.5641555893421173,0.93,3.135,0.5194530312202104,0.3589611026644707,0.16049192855573968
Gemini,ChartQA,Vision-Heavy,400,3,0.88,3.293519434928894,0.975,3.67,0.5174634026716337,0.17662014126777648,0.34084326140385723
Gemini,ChartQA,Vision-Heavy,400,4,0.87,2.893508844971657,0.94,3.37,0.5278502870378539,0.2766227887570858,0.25122749828076807
Gemini,ChartQA,Vision-Heavy,400,5,0.875,2.770412195324898,0.965,3.26,0.5112732541875098,0.3073969511687755,0.20387630301873427
Gemini,ChartQA,Vision-Heavy,400,6,0.85,2.693749026656151,0.945,3.23,0.5010245530247954,0.32656274333596225,0.17446180968883318
Gemini,ChartQA,Vision-Heavy,400,7,0.845,2.6383335500955583,0.965,3.18,0.49633151087821675,0.34041661247611044,0.15591489840210632
Gemini,ChartQA,Vision-Heavy,400,8,0.855,2.8756780081987383,0.97,3.34,0.40564896412098794,0.2810804979503154,0.12456846617067252
Gemini,ChartQA,Vision-Heavy,400,9,0.69,1.795739312171936,0.87,2.405,0.4659683608250332,0.551065171957016,-0.08509681113198281
Gemini,ChartQA,Vision-Heavy,400,10,0.97,3.608290860056877,0.99,3.83,0.5108266016184664,0.09792728498578074,0.41289931663268564
Gemini,Concept Caption,Knowledge/Web,398,1,0.864321608040201,2.7240316718067956,0.9849246231155779,3.3969849246231156,0.4298414653450586,0.3189920820483011,0.11084938329675753
Gemini,Concept Caption,Knowledge/Web,398,2,0.9045226130653267,2.8738854027273666,0.9899497487437185,3.562814070351759,0.4856187607275296,0.28152864931815835,0.20409011140937122
Gemini,Concept Caption,Knowledge/Web,398,3,0.8442211055276382,2.3737160752167057,0.9849246231155779,3.2613065326633164,0.4447666684207187,0.4065709811958236,0.038195687224895136
Gemini,Concept Caption,Knowledge/Web,398,4,0.8391959798994975,2.304155899052644,0.9547738693467337,3.14070351758794,0.4171887064661378,0.423961025236839,-0.006772318770701169
Gemini,Concept Caption,Knowledge/Web,398,5,0.964824120603015,3.442486981051651,1.0,3.849246231155779,0.4102734509994539,0.1393782547370872,0.2708951962623667
Gemini,Concept Caption,Knowledge/Web,398,6,0.914572864321608,2.5127084824308077,0.9949748743718593,3.2613065326633164,0.4267992820145294,0.3718228793922981,0.0549764026222313
Gemini,Concept Caption,Knowledge/Web,398,7,0.8844221105527639,2.681988385454494,1.0,3.236180904522613,0.44605694809110624,0.32950290363637647,0.11655404445472978
Gemini,Concept Caption,Knowledge/Web,398,8,0.8994974874371859,2.7905646592528375,0.9798994974874372,3.3316582914572863,0.4325306763076541,0.30235883518679063,0.1301718411208635
Gemini,Concept Caption,Knowledge/Web,398,9,0.9195979899497487,2.8097923365070594,1.0,3.4271356783919598,0.4202999039208986,0.29755191587323515,0.12274798804766346
Gemini,Concept Caption,Knowledge/Web,398,10,0.8190954773869347,2.251053806525379,0.9547738693467337,2.819095477386935,0.4816352763095688,0.4372365483686552,0.044398727940913596
Gemini,ScienceQA,Vision-Heavy,396,1,0.8737373737373737,2.526450900116352,0.9292929292929293,3.090909090909091,0.5469713198170651,0.36838727497091195,0.1785840448461532
Gemini,ScienceQA,Vision-Heavy,396,2,0.8939393939393939,2.697808912306121,0.9444444444444444,3.212121212121212,0.5388687130822356,0.32554777192346973,0.21332094115876588
Gemini,ScienceQA,Vision-Heavy,396,3,0.9343434343434344,3.782718347178565,1.0,3.9797979797979797,0.5140404978544809,0.05432041320535874,0.4597200846491222
Gemini,ScienceQA,Vision-Heavy,396,4,0.9393939393939394,3.331823270730298,0.98989898989899,3.6414141414141414,0.5651459409628053,0.16704418231742546,0.3981017586453799
Gemini,ScienceQA,Vision-Heavy,396,5,0.9696969696969697,3.7530205454489196,0.9949494949494949,3.904040404040404,0.5424367985355092,0.0617448636377701,0.4806919348977391
Gemini,ScienceQA,Vision-Heavy,396,6,0.7626262626262627,2.1137735127198574,0.8888888888888888,2.6313131313131315,0.4295780329248928,0.47155662182003566,-0.04197858889514283
Gemini,ScienceQA,Vision-Heavy,396,7,0.9242424242424242,3.0404501906549086,0.9797979797979798,3.494949494949495,0.5357550266625185,0.23988745233627284,0.29586757432624566
Gemini,ScienceQA,Vision-Heavy,396,8,0.9141414141414141,3.305363579229875,0.9646464646464646,3.611111111111111,0.4886757633478005,0.17365910519253125,0.31501665815526925
Gemini,ScienceQA,Vision-Heavy,396,9,0.8484848484848485,2.2843456111773097,0.9393939393939394,2.898989898989899,0.5523262139829582,0.42891359720567257,0.12341261677728566
Gemini,ScienceQA,Vision-Heavy,396,10,0.8686868686868687,2.6266426570487744,0.9393939393939394,3.1363636363636362,0.5336048812812204,0.3433393357378064,0.19026554554341402
Gemini,VisitBench,General VQA,397,1,0.9246231155778895,2.783230016578981,0.9899497487437185,3.4271356783919598,0.560752245084997,0.30419249585525476,0.25655974922974223
Gemini,VisitBench,General VQA,397,2,0.8140703517587939,2.3199413056349636,0.964824120603015,3.1608040201005023,0.4953115290562948,0.4200146735912591,0.07529685546503567
Gemini,VisitBench,General VQA,397,3,0.8944723618090452,2.865275561510019,0.9849246231155779,3.4271356783919598,0.6003853535326644,0.28368110962249526,0.31670424391016916
Gemini,VisitBench,General VQA,397,4,0.9346733668341709,2.854626271592912,0.9748743718592965,3.437185929648241,0.5998283627645054,0.28634343210177204,0.3134849306627333
Gemini,VisitBench,General VQA,397,5,0.9195979899497487,2.770147204399109,0.9899497487437185,3.5175879396984926,0.5001522382621797,0.3074631989002228,0.19268903936195692
Gemini,VisitBench,General VQA,397,6,0.9447236180904522,3.3078782965789486,0.9949748743718593,3.6381909547738696,0.5003836168378399,0.17303042585526285,0.3273531909825771
Gemini,VisitBench,General VQA,397,7,0.8894472361809045,2.5817201065657724,0.9597989949748744,3.306532663316583,0.5724460830576448,0.3545699733585569,0.21787610969908788
Gemini,VisitBench,General VQA,397,8,0.8391959798994975,2.416084669942233,0.9748743718592965,3.1155778894472363,0.4666609964449638,0.39597883251444177,0.07068216393052201
Gemini,VisitBench,General VQA,397,9,0.7487437185929648,1.8456311028207366,0.9346733668341709,2.6381909547738696,0.5096651731484236,0.5385922242948158,-0.028927051146392158
Gemini,VisitBench,General VQA,397,10,0.7939698492462312,2.469792201890418,0.949748743718593,3.0653266331658293,0.5436031827341775,0.38255194952739546,0.16105123320678205
